#{"t_start": 1744343419.329731, "env_id": "None"}
r,l,t
195.0,88,182.360621
430.0,101,182.434043
75.0,74,182.500663
55.0,68,182.550808
312.0,94,182.618891
112.0,94,182.686116
99.0,89,182.749502
196.0,89,182.810334
311.0,88,182.910165
117.0,94,183.140084
186.0,84,183.209672
110.0,92,183.290471
229.0,93,183.360928
153.0,92,183.434383
67.0,82,183.496966
324.0,91,183.573554
90.0,84,183.638567
203.0,90,183.705558
97.0,86,183.765756
218.0,91,183.873256
78.0,81,183.932645
167.0,81,183.988348
154.0,94,186.457105
138.0,93,186.549926
317.0,95,186.62483
72.0,86,186.687583
85.0,84,186.755817
102.0,83,186.816074
187.0,93,186.888499
94.0,86,186.952341
119.0,86,187.014348
125.0,92,187.081718
250.0,105,187.156117
234.0,96,187.223811
42.0,73,187.284976
194.0,84,187.344433
296.0,91,187.418446
91.0,79,187.502339
101.0,87,187.565129
121.0,93,187.667099
82.0,83,187.731181
316.0,94,187.801355
81.0,85,187.915517
78.0,91,187.983183
336.0,103,188.058875
109.0,88,191.185698
293.0,89,191.255897
75.0,80,191.322269
239.0,102,191.398691
72.0,84,191.461709
102.0,92,191.53096
60.0,75,191.763721
76.0,93,191.909276
100.0,82,191.976317
110.0,84,192.036974
63.0,75,192.093372
213.0,105,192.188343
125.0,94,192.270747
162.0,84,192.338091
61.0,79,192.401557
85.0,91,192.470815
71.0,76,192.530625
216.0,89,192.595342
227.0,84,192.65568
96.0,88,192.724971
308.0,99,192.802767
83.0,90,192.874843
209.0,91,192.951399
203.0,80,195.127771
68.0,79,195.195214
98.0,81,195.281975
135.0,95,195.369341
315.0,96,195.442788
192.0,88,195.506083
77.0,81,195.565234
199.0,90,195.632457
100.0,81,195.701769
127.0,87,195.778817
189.0,87,195.849029
314.0,91,195.914024
83.0,88,195.979238
537.0,104,196.060631
100.0,85,196.12258
185.0,84,196.183616
215.0,86,196.259704
180.0,89,196.331646
127.0,91,196.405588
321.0,100,196.482658
138.0,95,196.55085
366.0,98,196.622075
95.0,84,196.683455
105.0,86,199.182657
217.0,95,199.265741
281.0,86,199.330287
326.0,94,199.399824
189.0,95,199.482492
57.0,75,199.536695
301.0,98,199.637165
101.0,91,199.70428
330.0,106,199.78315
202.0,89,199.846904
103.0,81,199.906535
212.0,90,199.972618
137.0,96,200.040725
73.0,82,200.100296
87.0,86,200.159694
241.0,92,200.227881
192.0,90,200.293267
220.0,101,200.39064
173.0,81,200.451872
65.0,79,200.50839
84.0,79,200.565539
94.0,87,200.643207
191.0,89,200.717001
174.0,87,202.933566
436.0,105,203.01653
79.0,76,203.070464
101.0,97,203.147422
183.0,88,203.216958
267.0,101,203.293422
77.0,92,203.361648
199.0,87,203.429005
209.0,94,203.507415
97.0,89,203.572287
85.0,85,203.634857
206.0,89,203.697778
89.0,83,203.756725
234.0,87,203.817824
229.0,99,203.889234
196.0,91,203.958426
212.0,93,204.031354
208.0,90,204.096656
55.0,71,204.14644
48.0,74,204.200072
73.0,87,204.262477
219.0,92,204.341003
342.0,98,204.420365
56.0,83,206.633578
39.0,77,206.690636
183.0,84,206.752315
59.0,77,206.81638
101.0,92,206.885079
299.0,89,206.953633
206.0,90,207.018483
67.0,79,207.074337
109.0,100,207.149586
172.0,83,207.207749
332.0,102,207.282347
120.0,92,207.348099
95.0,95,207.414238
105.0,92,207.481447
205.0,87,207.550912
208.0,91,207.615126
189.0,88,207.678875
122.0,92,207.745666
307.0,94,207.812201
100.0,87,207.877441
233.0,99,207.947454
100.0,94,208.013969
328.0,96,208.086007
89.0,85,210.188846
397.0,92,210.263744
444.0,108,210.342357
189.0,93,210.410724
230.0,100,210.482301
217.0,92,210.547641
220.0,102,210.621106
215.0,91,210.689459
119.0,95,210.756694
222.0,93,210.823707
198.0,90,210.887093
214.0,89,210.953504
232.0,104,211.029147
97.0,94,211.094481
217.0,93,211.162748
91.0,85,211.234194
141.0,102,211.32757
182.0,88,211.410452
87.0,83,211.475096
202.0,91,211.540556
453.0,104,211.613656
199.0,90,211.678928
203.0,89,213.760347
206.0,100,213.831435
580.0,115,213.930817
230.0,104,214.018214
89.0,84,214.079512
133.0,95,214.146762
297.0,87,214.208803
101.0,80,214.265915
99.0,93,214.333113
71.0,84,214.392956
120.0,92,214.456687
209.0,100,214.531086
333.0,97,214.599196
209.0,87,214.662977
51.0,77,214.719751
117.0,83,214.781198
98.0,90,214.863398
62.0,81,214.921524
301.0,87,214.983452
314.0,102,215.056753
417.0,98,215.127381
50.0,71,215.176939
229.0,96,217.377657
88.0,86,217.44227
222.0,90,217.505583
95.0,89,217.569618
115.0,90,217.633897
192.0,89,217.695562
305.0,98,217.765748
190.0,88,217.826054
457.0,110,217.908542
116.0,89,217.972949
205.0,87,218.046498
108.0,92,218.11366
205.0,90,218.177916
212.0,96,218.245043
346.0,102,218.32358
319.0,101,218.396341
79.0,87,218.455537
114.0,95,218.523113
260.0,97,218.591521
245.0,89,218.653686
328.0,93,218.719952
119.0,91,218.78477
95.0,74,218.836794
69.0,88,220.902587
201.0,97,220.972667
276.0,89,221.04023
322.0,97,221.118909
90.0,86,221.177218
101.0,88,221.239338
340.0,96,221.312426
358.0,95,221.379872
68.0,84,221.440996
59.0,82,221.498702
199.0,87,221.562657
235.0,100,221.633057
104.0,89,221.695582
95.0,99,221.767023
66.0,79,221.823686
198.0,94,221.893196
107.0,88,221.962983
247.0,98,222.03245
55.0,76,222.087458
141.0,92,222.153639
343.0,101,222.223378
85.0,81,222.28361
131.0,94,224.389738
86.0,86,224.471848
97.0,85,224.537132
222.0,90,224.601235
133.0,91,224.666411
343.0,94,224.732585
190.0,85,224.794056
114.0,95,224.86041
118.0,96,224.929337
212.0,91,224.995493
110.0,86,225.055899
215.0,91,225.121555
218.0,93,225.18753
70.0,82,225.246255
209.0,89,225.311276
209.0,94,225.37818
117.0,84,225.440898
193.0,82,225.499836
227.0,89,225.561938
203.0,97,225.633593
91.0,80,225.689765
339.0,98,225.762886
217.0,93,225.82879
340.0,104,228.360239
89.0,78,228.422465
119.0,89,228.490005
87.0,81,228.554408
194.0,87,228.619321
309.0,100,228.691311
203.0,87,228.754963
83.0,83,228.815228
109.0,89,228.879617
409.0,98,228.953725
107.0,81,229.01461
69.0,81,229.078955
314.0,98,229.256014
102.0,91,229.32009
108.0,83,229.381818
205.0,92,229.452084
115.0,85,229.512914
194.0,81,229.573064
192.0,86,229.634206
330.0,100,229.710386
55.0,71,229.764621
134.0,93,229.834499
331.0,101,229.909492
102.0,90,232.079838
209.0,93,232.150759
218.0,102,232.230246
107.0,90,232.298898
121.0,86,232.361426
333.0,103,232.597397
254.0,99,232.745072
108.0,92,232.822848
89.0,81,232.937369
203.0,96,233.033839
185.0,83,233.105904
223.0,99,233.199911
107.0,88,233.283022
236.0,96,233.366149
130.0,88,233.441862
118.0,96,233.524012
203.0,90,233.599863
176.0,84,233.667833
104.0,85,233.733251
53.0,87,233.796882
339.0,111,233.876839
85.0,78,233.931791
226.0,92,234.004537
205.0,96,236.400575
324.0,101,236.484572
115.0,94,236.554038
336.0,98,236.625657
90.0,78,236.703056
80.0,79,236.765304
88.0,89,236.832684
424.0,111,236.929122
202.0,99,237.001643
209.0,103,237.075747
96.0,86,237.136267
199.0,90,237.209416
229.0,100,237.282895
192.0,91,237.34598
71.0,87,237.409734
122.0,91,237.476075
222.0,101,237.547512
193.0,97,237.624538
347.0,98,237.697272
82.0,87,237.772958
317.0,94,237.843125
138.0,100,240.101219
89.0,86,240.183059
313.0,101,240.262932
214.0,92,240.333197
446.0,110,240.427308
298.0,93,240.527096
346.0,101,240.621977
188.0,86,240.6835
81.0,89,240.748227
323.0,93,240.812691
95.0,79,240.872379
97.0,80,240.928926
297.0,91,240.995002
138.0,92,241.061788
122.0,95,241.128753
192.0,90,241.194396
124.0,93,241.263079
233.0,98,241.339238
180.0,89,241.43657
96.0,89,241.503935
199.0,87,241.568448
221.0,98,241.642821
344.0,102,241.716205
67.0,78,243.997353
95.0,87,244.064884
193.0,87,244.136401
193.0,94,244.211325
111.0,91,244.292771
306.0,96,244.368411
106.0,85,244.440863
89.0,84,244.503584
80.0,87,244.568117
114.0,88,244.631567
180.0,95,244.702303
82.0,89,244.777247
188.0,94,244.844891
200.0,96,244.912625
337.0,95,244.993272
94.0,87,245.056524
113.0,90,245.119847
118.0,89,245.184908
310.0,100,245.260278
236.0,99,245.333866
108.0,95,245.403622
207.0,102,245.486182
199.0,97,247.753351
241.0,102,247.836971
177.0,84,247.899646
75.0,85,247.963136
211.0,92,248.032893
226.0,91,248.103387
122.0,85,248.255358
133.0,94,248.324405
209.0,94,248.477229
198.0,89,248.552353
211.0,90,248.625088
301.0,93,248.803544
208.0,91,249.007759
195.0,95,249.234848
130.0,93,249.314453
311.0,91,249.404236
95.0,87,249.470879
317.0,102,249.545255
98.0,80,249.60519
115.0,88,249.688833
108.0,90,249.768143
109.0,84,249.831524
207.0,93,249.900637
194.0,92,252.344044
94.0,86,252.416022
90.0,79,252.479849
217.0,88,252.551282
292.0,98,252.629656
109.0,82,252.701277
107.0,87,252.771752
184.0,89,252.841414
246.0,97,252.912744
49.0,72,252.968064
303.0,96,253.045657
105.0,85,253.104412
228.0,96,253.173511
98.0,91,253.239952
221.0,94,253.306949
115.0,88,253.374725
178.0,80,253.430954
55.0,82,253.492103
88.0,79,253.546298
85.0,83,253.605546
322.0,102,253.678732
185.0,83,253.73729
315.0,100,253.809041
236.0,90,256.036868
71.0,84,256.107344
75.0,84,256.166011
193.0,87,256.243567
94.0,86,256.306736
72.0,85,256.366864
90.0,84,256.428601
199.0,101,256.500239
198.0,97,256.569618
79.0,78,256.626591
222.0,100,256.696054
199.0,89,256.76209
84.0,89,256.825745
104.0,82,256.883756
228.0,93,256.957294
302.0,102,257.03032
94.0,79,257.087213
150.0,99,257.159355
458.0,112,257.236042
86.0,97,257.306929
115.0,87,257.36995
93.0,85,257.428363
224.0,99,260.317305
102.0,90,260.411518
186.0,84,260.481548
218.0,98,260.558016
240.0,102,260.638606
349.0,104,260.715603
76.0,90,260.801359
145.0,98,260.886685
77.0,89,260.951693
197.0,87,261.01629
192.0,94,261.084447
97.0,85,261.145195
203.0,91,261.219112
95.0,95,261.295812
84.0,79,261.35454
239.0,98,261.471858
363.0,109,261.573363
79.0,83,261.641976
114.0,92,261.710057
79.0,90,261.78305
171.0,89,261.855115
433.0,103,261.94237
192.0,87,264.120498
222.0,97,264.196763
230.0,98,264.26983
196.0,91,264.335048
153.0,104,264.414855
84.0,96,264.487527
243.0,100,264.561331
109.0,89,264.62613
133.0,100,264.699192
82.0,82,264.762804
576.0,118,264.850394
238.0,99,264.922929
341.0,96,264.992475
62.0,77,265.04726
76.0,83,265.107092
71.0,88,265.168356
226.0,97,265.23894
62.0,80,265.296061
335.0,96,265.363902
219.0,102,265.438808
83.0,79,265.494482
223.0,97,265.565112
111.0,92,267.753188
326.0,104,267.836363
111.0,91,267.907873
241.0,104,267.990803
209.0,100,268.069054
99.0,84,268.132884
102.0,90,268.201731
111.0,86,268.264073
303.0,90,268.332858
211.0,101,268.412527
416.0,102,268.491791
81.0,83,268.553865
299.0,98,268.628997
115.0,85,268.69666
300.0,96,268.768935
68.0,79,268.831056
110.0,94,268.89958
393.0,89,268.967929
460.0,110,269.049458
237.0,105,269.129602
186.0,95,269.19667
219.0,94,269.265263
312.0,93,271.73265
80.0,93,271.802987
87.0,89,271.86811
100.0,89,271.939324
198.0,88,272.004055
215.0,97,272.074397
87.0,92,272.142308
244.0,99,272.214215
124.0,89,272.27695
210.0,87,272.341958
193.0,82,272.402705
437.0,99,272.482992
226.0,91,272.554761
226.0,91,272.621825
110.0,90,272.685111
74.0,78,272.741648
102.0,87,272.801786
245.0,97,272.873774
209.0,99,272.945464
74.0,86,273.006998
154.0,100,273.079648
208.0,91,273.146278
119.0,87,273.210789
192.0,87,275.903413
212.0,98,275.974616
223.0,99,276.060248
328.0,102,276.143416
122.0,93,276.219613
208.0,93,276.286032
321.0,95,276.359015
99.0,94,276.427505
214.0,91,276.49172
135.0,96,276.562055
107.0,99,276.714955
90.0,83,276.77749
101.0,89,276.845249
109.0,91,276.91607
241.0,104,277.002405
228.0,96,277.0764
74.0,80,277.134272
248.0,103,277.210108
109.0,98,277.281415
326.0,98,277.35515
105.0,95,277.432666
68.0,78,279.783667
79.0,86,279.849622
180.0,92,279.921147
115.0,94,279.98879
84.0,80,280.048268
212.0,96,280.118456
157.0,93,280.186594
81.0,84,280.250777
417.0,103,280.327778
121.0,93,280.396242
71.0,80,280.459206
205.0,96,280.526918
99.0,89,280.592935
305.0,90,280.660012
98.0,89,280.728083
228.0,97,280.800492
111.0,89,280.865642
40.0,72,280.91738
322.0,96,280.985944
53.0,66,281.032575
109.0,99,281.105211
109.0,93,281.171263
219.0,91,281.241017
228.0,96,283.350353
73.0,76,283.408096
208.0,90,283.472804
223.0,96,283.543134
122.0,91,283.609585
49.0,83,283.669121
88.0,86,283.732444
102.0,85,283.792685
408.0,92,283.861703
244.0,101,283.955782
229.0,98,284.026632
114.0,100,284.096816
68.0,86,284.159414
89.0,81,284.215436
88.0,90,284.280333
309.0,95,284.359482
66.0,80,284.415609
199.0,91,284.481066
252.0,102,284.556683
207.0,91,284.625636
104.0,90,284.69079
212.0,94,284.758355
138.0,92,284.824478
329.0,106,286.91643
216.0,93,286.987128
80.0,82,287.044862
72.0,92,287.111798
224.0,99,287.183597
63.0,82,287.282412
216.0,93,287.363069
88.0,83,287.424459
254.0,96,287.53276
195.0,85,287.618285
214.0,85,287.679008
218.0,97,287.754138
36.0,62,287.801801
236.0,92,287.879922
111.0,88,288.017885
187.0,90,288.081012
120.0,96,288.150971
237.0,93,288.216814
74.0,82,288.276928
225.0,98,288.411295
211.0,93,288.577179
76.0,75,288.7263
125.0,91,288.822917
90.0,85,291.034555
463.0,106,291.114901
106.0,88,291.179868
226.0,89,291.243337
204.0,89,291.308023
320.0,96,291.37506
125.0,93,291.441218
97.0,91,291.506267
60.0,73,291.557354
229.0,97,291.628424
127.0,94,291.699465
440.0,105,291.773607
181.0,103,291.84923
208.0,81,291.909847
328.0,99,291.989705
93.0,89,292.056075
220.0,101,292.133722
197.0,81,292.191877
96.0,88,292.256279
80.0,80,292.312491
237.0,89,292.377221
122.0,92,292.443666
208.0,96,294.539981
88.0,98,294.60989
228.0,90,294.676233
302.0,87,294.739093
212.0,95,294.805529
203.0,100,294.876188
237.0,96,294.950677
283.0,97,295.022293
100.0,85,295.083056
200.0,93,295.169933
120.0,86,295.232709
90.0,93,295.301298
133.0,96,295.371009
201.0,92,295.437473
78.0,94,295.506574
207.0,84,295.565434
203.0,92,295.633343
128.0,90,295.699103
88.0,79,295.756977
238.0,91,295.823854
95.0,86,295.883956
239.0,101,295.957631
104.0,85,296.01922
191.0,90,298.400674
195.0,91,298.468735
105.0,96,298.537805
206.0,90,298.60434
333.0,100,298.678525
122.0,99,298.748771
104.0,97,298.82043
218.0,94,298.889046
97.0,90,298.95262
308.0,99,299.040723
123.0,85,299.103016
550.0,113,299.184363
252.0,105,299.261098
205.0,106,299.338269
105.0,89,299.401514
241.0,98,299.474615
229.0,94,299.543276
189.0,87,299.605848
184.0,82,299.667102
95.0,88,299.734411
208.0,96,299.804632
294.0,96,301.950027
98.0,83,302.011089
108.0,94,302.07933
235.0,96,302.150595
207.0,93,302.217036
112.0,92,302.285464
102.0,91,302.355445
128.0,92,302.423978
133.0,94,302.49575
265.0,110,302.577696
64.0,87,302.640898
109.0,92,302.708127
414.0,100,302.780471
97.0,92,302.846494
101.0,91,302.911225
271.0,81,302.969235
83.0,85,303.027369
207.0,90,303.091262
212.0,92,303.155923
181.0,94,303.222713
234.0,102,303.296164
312.0,100,303.365539
111.0,90,305.467302
99.0,84,305.529367
220.0,93,305.596496
180.0,87,305.659688
189.0,95,305.7289
102.0,92,305.794662
173.0,82,305.854161
252.0,108,305.934802
76.0,86,305.996192
188.0,80,306.057144
316.0,95,306.125578
108.0,91,306.189735
57.0,84,306.250107
209.0,87,306.318293
93.0,85,306.379519
211.0,101,306.453047
306.0,89,306.515749
53.0,73,306.569634
118.0,95,306.770493
135.0,89,306.885289
227.0,94,306.976842
207.0,90,307.039541
64.0,86,307.101023
79.0,81,309.608354
108.0,90,309.675943
101.0,84,309.739176
195.0,89,309.805356
135.0,96,309.873833
89.0,92,309.94107
81.0,77,309.995681
330.0,103,310.069769
203.0,90,310.134569
137.0,96,310.200812
232.0,95,310.271796
333.0,100,310.343451
115.0,90,310.407559
54.0,74,310.462439
184.0,91,310.527265
68.0,71,310.578058
212.0,85,310.63928
222.0,92,310.704343
197.0,86,310.767057
170.0,82,310.824969
225.0,95,311.037427
98.0,93,311.137494
74.0,86,311.20565
94.0,90,313.496912
104.0,87,313.561167
223.0,99,313.634476
144.0,95,313.703994
100.0,90,313.76749
75.0,81,313.826763
123.0,86,313.886931
189.0,89,313.951407
434.0,103,314.025821
189.0,91,314.090019
218.0,105,314.166318
218.0,100,314.238963
223.0,98,314.308641
211.0,90,314.375701
304.0,93,314.444271
140.0,96,314.512796
59.0,71,314.564198
250.0,96,314.632413
418.0,105,314.706942
330.0,104,314.781882
100.0,88,314.846318
195.0,86,314.908679
58.0,89,317.26049
227.0,88,317.325931
98.0,94,317.396424
97.0,86,317.459628
116.0,91,317.528669
91.0,85,317.592345
99.0,100,317.714256
207.0,89,317.910046
44.0,75,317.976944
101.0,87,318.052493
191.0,83,318.132643
199.0,95,318.209026
228.0,98,318.281822
121.0,92,318.351245
52.0,79,318.410305
225.0,96,318.507652
83.0,82,318.566421
199.0,95,318.636856
180.0,82,318.698317
209.0,99,318.772541
133.0,91,318.840028
135.0,90,318.904015
117.0,91,318.970533
224.0,108,321.751275
206.0,94,321.837159
235.0,90,321.912489
116.0,89,321.992619
203.0,94,322.069971
184.0,83,322.137341
137.0,100,322.22547
214.0,88,322.297175
241.0,103,322.388557
53.0,70,322.448091
216.0,94,322.53118
119.0,100,322.6146
110.0,88,322.684143
99.0,85,322.75154
66.0,90,322.817554
115.0,91,322.883032
219.0,93,322.965006
103.0,87,323.03517
90.0,84,323.098373
216.0,92,323.172354
182.0,90,323.243127
82.0,82,323.308551
69.0,86,323.377637
438.0,102,325.615637
103.0,90,325.68094
67.0,80,325.743672
115.0,88,325.806954
238.0,99,325.880428
64.0,74,325.934613
232.0,93,326.000721
66.0,74,326.055696
130.0,91,326.119743
304.0,94,326.188406
196.0,97,326.258166
162.0,83,326.32078
86.0,86,326.384796
222.0,100,326.456456
197.0,87,326.519668
107.0,93,326.587907
228.0,86,326.650971
213.0,94,326.719079
252.0,101,326.791299
205.0,87,326.853068
305.0,92,326.920003
112.0,97,326.995878
107.0,81,327.054225
205.0,99,329.530749
169.0,86,329.594195
92.0,87,329.658773
258.0,101,329.74305
215.0,93,329.809291
117.0,91,329.876713
408.0,105,329.953341
226.0,98,330.023696
229.0,93,330.093867
71.0,82,330.154034
79.0,75,330.207635
175.0,88,330.272116
252.0,96,330.338343
102.0,84,330.40091
96.0,81,330.458834
365.0,103,330.532529
210.0,94,330.599824
127.0,99,330.670097
107.0,88,330.733313
388.0,112,330.813816
100.0,88,330.87847
194.0,95,330.946758
248.0,97,333.056639
123.0,100,333.131544
180.0,88,333.195221
373.0,106,333.273621
212.0,88,333.342291
193.0,89,333.406473
201.0,90,333.470578
197.0,99,333.543847
99.0,83,333.604235
449.0,104,333.67985
320.0,101,333.755074
463.0,110,333.834643
233.0,96,333.902632
219.0,102,333.976628
317.0,93,334.044359
77.0,83,334.104422
194.0,91,334.174829
163.0,104,334.257616
221.0,89,334.323132
84.0,80,334.382736
206.0,96,334.451799
333.0,96,336.653538
94.0,90,336.721877
240.0,96,336.790235
189.0,87,336.855762
92.0,87,336.919264
121.0,105,336.999284
243.0,95,337.067577
196.0,94,337.135174
211.0,87,337.196508
183.0,93,337.266221
98.0,88,337.328646
80.0,87,337.390937
91.0,81,337.450206
237.0,96,337.518218
92.0,87,337.580428
85.0,81,337.639059
336.0,99,337.709677
337.0,100,337.781895
114.0,91,337.846837
247.0,99,337.919909
103.0,86,337.980796
87.0,82,338.056556
109.0,85,338.118094
389.0,93,340.199857
220.0,86,340.269031
85.0,94,340.336486
291.0,100,340.408816
195.0,100,340.480482
190.0,87,340.541685
306.0,102,340.61519
84.0,82,340.672392
81.0,88,340.738455
101.0,95,340.806658
93.0,81,340.863498
99.0,83,340.9239
71.0,89,340.986292
104.0,91,341.05169
117.0,87,341.113393
51.0,80,341.169852
122.0,89,341.235058
233.0,93,341.30154
88.0,79,341.361687
267.0,110,341.447298
214.0,89,341.512502
110.0,94,341.582189
250.0,101,343.773194
127.0,89,343.844544
156.0,79,343.907482
85.0,82,343.970784
230.0,98,344.042849
200.0,88,344.105743
112.0,95,344.175364
353.0,98,344.252962
205.0,91,344.323164
326.0,94,344.394034
198.0,88,344.459632
158.0,105,344.538043
190.0,89,344.606338
103.0,95,344.677661
78.0,80,344.742925
235.0,90,344.81974
52.0,74,344.873608
92.0,85,344.937953
245.0,101,345.011433
115.0,89,345.122904
198.0,89,345.225482
127.0,85,345.291587
53.0,83,345.356542
87.0,81,347.485197
120.0,86,347.550199
211.0,98,347.62006
83.0,75,347.675755
226.0,97,347.748667
206.0,97,347.818346
110.0,89,347.887202
187.0,83,347.95791
173.0,83,348.02344
106.0,85,348.107204
104.0,89,348.174062
153.0,98,348.257673
75.0,84,348.320865
88.0,82,348.387629
99.0,93,348.455274
541.0,108,348.535136
181.0,78,348.592255
421.0,104,348.668817
301.0,93,348.737909
141.0,99,348.810201
209.0,95,348.87944
217.0,93,348.958945
198.0,89,349.142338
82.0,80,351.454885
189.0,92,351.526716
134.0,89,351.599812
112.0,83,351.667223
110.0,100,351.747265
214.0,91,351.815605
95.0,85,351.878253
248.0,98,351.950882
125.0,88,352.018357
111.0,91,352.085028
105.0,82,352.1432
241.0,92,352.210345
98.0,91,352.277633
220.0,96,352.348733
330.0,110,352.428292
317.0,93,352.501752
94.0,94,352.568058
116.0,87,352.632195
91.0,83,352.693022
101.0,93,352.758947
181.0,86,352.822562
334.0,106,352.899679
109.0,87,355.10263
198.0,91,355.1726
81.0,87,355.239167
324.0,98,355.310748
173.0,87,355.37348
199.0,90,355.439837
82.0,93,355.505005
114.0,95,355.574678
137.0,91,355.641192
199.0,90,355.705657
98.0,89,355.770718
302.0,102,355.843673
112.0,79,355.900472
110.0,86,355.962666
111.0,89,356.025362
65.0,84,356.087149
209.0,93,356.154023
286.0,98,356.223418
208.0,88,356.288027
98.0,84,356.34915
107.0,96,356.418116
68.0,77,356.474635
316.0,97,356.542568
73.0,92,358.659508
213.0,86,358.723566
121.0,89,358.789345
243.0,104,358.862227
316.0,103,358.937329
76.0,84,358.999148
200.0,88,359.061214
82.0,80,359.120553
58.0,74,359.171693
99.0,87,359.235311
185.0,82,359.293459
317.0,97,359.362857
210.0,88,359.426994
101.0,90,359.490935
171.0,80,359.55072
205.0,97,359.621847
343.0,101,359.69322
96.0,94,359.764138
638.0,107,359.842311
333.0,95,359.910042
290.0,87,359.973611
314.0,95,360.043
214.0,99,360.113945
107.0,87,362.194369
290.0,91,362.262227
183.0,94,362.328844
205.0,81,362.389139
138.0,96,362.458939
88.0,86,362.519501
221.0,91,362.587108
199.0,90,362.656482
112.0,100,362.787701
306.0,92,362.858107
107.0,86,362.9209
226.0,94,362.988975
201.0,93,363.05463
92.0,82,363.118585
85.0,92,363.198405
191.0,89,363.262041
574.0,107,363.339649
227.0,98,363.410561
225.0,100,363.483804
85.0,83,363.544331
104.0,80,363.602815
116.0,88,363.665212
208.0,91,365.797709
64.0,74,365.855982
64.0,77,365.916374
202.0,95,365.98398
75.0,75,366.040539
319.0,102,366.115266
131.0,93,366.182718
194.0,87,366.253662
177.0,90,366.320131
100.0,89,366.385815
114.0,87,366.450046
575.0,110,366.529834
226.0,98,366.602813
130.0,89,366.671642
111.0,90,366.73825
111.0,96,366.806138
355.0,101,366.880981
87.0,84,366.940884
115.0,90,367.011135
215.0,94,367.082951
223.0,89,367.153735
53.0,76,367.214901
135.0,89,367.285069
191.0,91,369.58164
75.0,80,369.640396
191.0,95,369.709659
118.0,91,369.774824
123.0,81,369.83584
211.0,89,369.901265
134.0,93,369.968864
70.0,82,370.029317
74.0,75,370.082377
183.0,84,370.145974
107.0,86,370.208671
81.0,83,370.268673
344.0,102,370.341971
184.0,89,370.404635
191.0,97,370.47451
275.0,90,370.538844
80.0,83,370.598046
119.0,90,370.663625
323.0,97,370.731348
63.0,73,370.785195
314.0,92,370.85179
293.0,91,370.917509
91.0,86,370.981369
57.0,75,373.093075
92.0,84,373.160754
76.0,88,373.234845
110.0,91,373.301973
190.0,89,373.36541
134.0,100,373.435025
239.0,102,373.509892
568.0,112,373.59022
187.0,82,373.648447
86.0,80,373.705684
208.0,95,373.772354
240.0,92,373.840768
454.0,102,373.920397
132.0,90,373.99093
132.0,92,374.06337
218.0,100,374.141724
98.0,85,374.209242
79.0,74,374.265729
114.0,91,374.332788
56.0,66,374.37927
88.0,83,374.439525
55.0,78,374.494064
350.0,111,374.574534
98.0,87,376.792321
209.0,102,376.868484
262.0,102,376.941918
402.0,107,377.022754
219.0,94,377.092575
102.0,93,377.158903
117.0,92,377.224126
455.0,105,377.301722
225.0,99,377.372632
437.0,97,377.440395
86.0,83,377.50202
228.0,100,377.573963
98.0,86,377.635226
315.0,97,377.707036
332.0,100,377.780729
239.0,99,377.850729
222.0,90,377.922253
192.0,89,377.993172
74.0,91,378.068744
332.0,97,378.146238
188.0,85,378.217659
79.0,84,378.284179
215.0,95,380.43153
249.0,100,380.50349
96.0,86,380.567124
93.0,82,380.626251
105.0,88,380.689711
460.0,109,380.773422
430.0,105,380.857688
114.0,88,380.925634
92.0,83,381.039305
181.0,89,381.103862
313.0,94,381.173012
353.0,101,381.244604
213.0,87,381.308557
86.0,91,381.374858
205.0,98,381.446324
176.0,94,381.515104
124.0,95,381.58488
233.0,99,381.654797
88.0,83,381.715567
97.0,86,381.777151
82.0,83,381.837662
224.0,96,381.907568
247.0,105,384.120352
106.0,95,384.188976
104.0,90,384.255621
332.0,100,384.329201
219.0,95,384.397671
232.0,98,384.468368
225.0,92,384.535337
84.0,81,384.593951
211.0,93,384.662098
346.0,95,384.72873
269.0,108,384.80696
201.0,87,384.870552
97.0,96,384.938529
68.0,81,384.998821
71.0,87,385.06126
346.0,102,385.13252
117.0,95,385.201936
94.0,92,385.267687
202.0,94,385.335474
131.0,90,385.401283
314.0,87,385.462874
52.0,79,385.521124
50.0,69,387.644589
101.0,93,387.714505
198.0,91,387.780725
217.0,97,387.849879
130.0,92,387.968334
267.0,79,388.034449
101.0,85,388.098064
242.0,100,388.174308
200.0,85,388.242662
322.0,111,388.333205
225.0,95,388.401049
89.0,76,388.45733
74.0,76,388.512897
218.0,96,388.584602
343.0,105,388.662242
196.0,91,388.725694
102.0,92,388.793445
196.0,94,388.861394
215.0,92,388.925717
336.0,100,388.999705
54.0,85,389.062583
199.0,90,389.126326
435.0,112,391.229532
239.0,98,391.304413
202.0,92,391.371962
99.0,83,391.436798
295.0,91,391.508504
126.0,92,391.582384
216.0,97,391.657143
116.0,82,391.721415
77.0,82,391.780944
529.0,103,391.854998
476.0,115,391.938596
79.0,85,392.004415
225.0,91,392.068534
238.0,95,392.13648
229.0,101,392.214051
65.0,87,392.275318
120.0,91,392.341393
186.0,89,392.403483
268.0,105,392.48002
95.0,87,392.542274
310.0,93,392.606563
72.0,84,392.670522
345.0,105,394.791067
61.0,72,394.846118
80.0,86,394.911043
322.0,104,394.98633
228.0,93,395.054313
515.0,108,395.129905
245.0,101,395.202772
79.0,70,395.253051
295.0,93,395.319591
218.0,89,395.38427
